source_paper,star_name,normalized_name,age_gyr,age_err_lo_gyr,age_err_hi_gyr,prot_days,query_name,simbad_found,simbad_main_id,simbad_ra_deg,simbad_dec_deg,simbad_ids,simbad_status,gaia_dr3_source_id_from_simbad,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,ebpminrp_gspphot,g_rp,bp_rp_0,ruwe_flag
Engle_2024,GJ 393,GJ 393,,,,34.15,GJ 393,True,BD+01  2447,157.2314636792975,0.8409996957155557,TIC 277888583|Karmn J10289+008|AP J10285555+0050275|StKM 2-642|GJ 393|HIP 51317|Gaia DR3 3855208897392952192|PLX 2456|LSPM J1028+0050|ASCC 1133482|UCAC2  32036240|USNO-B1.0 0908-00191111|8pc 138.29|AG+01 1298|BD+01  2447|Ci 20  580|G  55-24|G 162-60|GCRV  6576|GEN# +0.00102447|GSC 00246-01068|CNS5 2567|HIC  51317|JP11     7|LFT  719|LHS  2272|LTT 12805|MCC 127|NC 28|NLTT 24467|PPM 156874|Ross  446|TYC  246-1068-1|UBV    9694|UBV M    156|UBV    9672|VVO 262|Zkh 142|[ATZ98] C060|[RHG95]  1642|2MASS J10285555+0050275|PLX 2456.00|1RXS J102855.9+005023|RX J1028.9+0050|ASAS J102856+0050.5|WISEA J102855.13+005020.1|UCAC4 455-050081|PM J10289+0050|WEB  9373|Gaia DR2 3855208897392952192,ok,3.855208897392952e+18,3.855208897392952e+18,157.22878342623204,0.8377468877660948,142.09514314210975,0.021169754,-602.9919780451988,-731.8819964236676,8.675959,9.877737,7.5821676,2.2955694,0.8839424,0.0,1.093791,2.2955694,False
Engle_2024,GJ 720A,GJ 720A,,,,34.5,GJ 720A,True,BD+45  2743,278.8266263360604,45.74403877145389,TIC 122958010|MCC 182|GJ 720 A|HIP 91128|Gaia DR3 2118424350249708800|CNS5 4596|PLX 4285|LSPM J1835+4544|ASCC  340421|BD+45  2743|CSV 102880|Ci 20 1095|G 228-32|G 205-30|GCRV 11067|GEN# +0.04502743|HIC  91128|JP11   186|LFT 1421|LHS  3394|LTT 15481|NLTT 46716|NSV 11090|TYC 3527-2134-1|UBV   15826|UBV M   3476|USNO 450|[RHG95]  2923|2MASS J18351833+4544379|USNO-B1.0 1357-00305905|WDS J18355+4546A|** LDS 6329A|DO 36354|StKM 2-1384|UCAC4 679-063117|PM J18353+4544|1RXS J183518.3+454428|WEB 15645|Gaia DR2 2118424350249708800|Karmn J18353+457,ok,2.1184243502497088e+18,2.1184243502497088e+18,278.82950726264227,45.74565421210253,64.23584173579249,0.011955971,452.36175503345856,363.4661211513408,9.107278,10.066533,8.137055,1.9294777,0.9694729,,0.9702225,,False
Engle_2024,GJ 47,GJ 47,,,,34.7,GJ 47,True,Wolf   44,15.333538416917078,61.36574490239918,TIC 256316623|GJ 47|Gaia DR3 426641955043723520|CNS5 282|PLX  201|LSPM J0101+6121|NLTT  3322|ASCC  105358|2MASS J01012006+6121560|CSI+61-00582|Ci 20   65|G 243-50|GCRV   576|GSC 04017-00558|LFT   90|LHS  1176|LTT 10356|MSX5C G124.1181-01.4821|Wolf   44|[I81] M 722|[RHG95]   193|p. Pulk 8-S1|USNO-B1.0 1513-00035516|PLX  201.00|1RXS J010116.7+612202|WISEA J010120.55+612148.4|PM J01013+6121|TYC 4017-558-1|WEB   907|Gaia DR2 426641955043723520|BSD   8-976|Karmn J01013+613,ok,4.266419550437235e+17,4.266419550437235e+17,15.336900310600058,61.36213773499954,94.97013378459856,0.0171613916754722,362.4915172244558,-811.6220044630483,9.846084594726562,11.080970764160156,8.743409156799316,2.33756160736084,1.0168166160583496,,1.102675437927246,,False
Engle_2024,GJ 9689,GJ 9689,,,,35.7,GJ 9689,True,Ross  754,303.4658636179225,13.388809641613886,TIC 87942223|StKM 2-1437|GJ 784.1|GJ 9689|HIP 99699|Gaia DR3 1803475188714186368|LSPM J2013+1323|TYC 1085-448-1|ASCC  984976|UCAC2  36547491|USNO-B1.0 1033-00567990|CSI+13-20115|Ci 20 1198|G 143-38|HIC  99699|LTT 15920|NLTT 48906|Ross  754|USNO 668|2MASS J20135177+1323197|PLX 4804.01|WISEA J201352.11+132319.9|UCAC4 517-122255|PM J20138+1323|Gaia DR1 1803475184413698048|Gaia DR2 1803475188714186368,ok,1.8034751887141865e+18,1.8034751887141865e+18,303.4677912115789,13.3888946665107,32.587878933269494,0.0140462601557374,421.9208604731243,19.12895837014865,10.540771484375,11.532320022583008,9.553089141845703,1.979230880737305,0.9656450152397156,,0.9876823425292968,,False
Engle_2024,GJ 548A,GJ 548A,,,,36.6,GJ 548A,True,BD+24  2733,216.4311453417008,23.617080633240555,TIC 298434280|BD+24  2733A|GJ 548 A|HIP 70529|Gaia DR3 1254695603704323712|ASCC  781906|UCAC2  40193919|USNO-B1.0 1136-00213006|AG+23 1386|CCDM J14258+2337A|CSI+24  2733  1|CSV 101447|Ci 20  856|G 166-27|GC 19463|GCRV  8424|GEN# +0.02402733A|CNS5 3573|HIC  70529|IDS 14211+2406 A|LFT 1105|LHS   371|LTT 14243|MCC 153|NLTT 37306|NSV  6667|PM 14236+2352|SAO  83344|TYC 2008-790-1|YZ  23  5072|YZC 25  5072|[RHG95]  2278|2MASS J14254349+2337010|LSPM J1425+2337W|WDS J14257+2338A|** BU 1442A|BD+24  2733|WISEA J142544.09+233649.8|StKM 2-1047|UCAC4 569-051373|PM J14257+2337W|WEB 12233|Gaia DR2 1254695603704323712|Karmn J14257+236W,ok,1.2546956037043236e+18,1.2546956037043236e+18,216.4349897911252,23.612118882420447,61.2363739599362,0.019834802,792.5515191401824,-1116.404589621603,9.006028,9.957909,8.040508,1.9174004,1.0081825,,0.9655199,,False
Engle_2024,GJ 3997,GJ 3997,,,,37.0,GJ 3997,True,BD+19  3268,258.9587448,19.000037800000005,TIC 230231375|StKM 1-1453|GALEX J171550.0+190000|GJ 3997|BD+19  3268|GSC 01544-00929|TYC 1544-929-1|[RHG95]  2728|2MASS J17155010+1900000|UCAC4 546-061579|PM J17158+1900|Gaia DR1 4548562265603840768|** JOD   11|WDS J17158+1900AB,ok,,4.548562265603841e+18,258.95811059683075,19.00008369604772,73.06209239932777,0.0295456703752279,-150.53898267032295,14.16546592608952,9.650931358337402,10.61354923248291,8.587146759033203,2.026402473449707,2.179158926010132,0.0015000000130385,1.0637845993041992,2.0249024734366685,True
Engle_2024,GJ 880,GJ 880,,,,37.5,GJ 880,True,HD 216899,344.14501938785963,16.553432121274447,GES J22563384+1633085|TIC 217331269|AP J22563497+1633130|MCC 854|GJ 880|Gaia DR3 2828928008202069376|PLX 5563|LSPM J2256+1633|ASCC  910195|UCAC2  37821006|2MASS J22563497+1633130|USNO-B1.0 1065-00603032|2E  4655|CNS5 5663|8pc 145.27|AG+16 2553|AGKR 20537|BD+15  4733|Ci 20 1392|DO 21896|G  67-37|GCRV 14402|GEN# +1.00216899|HD 216899|HIC 113296|HIP 113296|IRAS 22541+1617|JP11  3553|LFT 1751|LHS   533|LTT 16744|NLTT 55339|PPM 142008|Ross  671|SAO 108272|TYC 1711-2453-1|UBV   19664|UBV M  26724|VVO 147|YZ  16  9376|YZC 18  9376|Zkh 343|[HFE83] 1535|[RHG95]  3616|PLX 5563.00|1RXS J225635.3+163332|2E 2254.1+1617|Zkh 344|WISEA J225634.03+163309.3|PM J22565+1633|UCAC4 533-147271|Gaia DR1 2828928003907155072|WEB 20157|Gaia DR2 2828928008202069376|Karmn J22565+165,ok,2.828928008202069e+18,2.828928008202069e+18,344.1402217312129,16.55216937227734,145.62341010499722,0.025450103,-1034.7334113799404,-284.13086712481174,7.795021,8.898596,6.7477736,2.1508222,1.0549177,0.0002,1.0472474,2.1506221,False
Engle_2024,GJ 832,GJ 832,,,,38.1,GJ 832,True,HD 204961,323.3915629966566,-49.00899984084111,TIC 139754153|GJ 832|Gaia DR3 6562924609150908416|PLX 5190|CD-49 13515|CF 19546|CPD-49 11439|Ci 20 1290|GCRV 72248|GEN# +1.00204961|HD 204961|HIC 106440|HIP 106440|JP11  3360|L  354-89|LFT 1640|LHS  3685|LPM 787|LTT  8573|NLTT 51502|CNS5 5309|PM 21303-4913|PPM 327332|SRS   2566|UBV   18539|UGP 529|Zkh 321|[RHG95]  3368|2MASS J21333397-4900323|PLX 5190.00|Smethells 83|DENIS J213333.9-490029|UCAC3 82-407809|USNO-B1.0 0409-00764121|DENIS J213333.9-490031|DENIS J213334.0-490030|AKARI-IRC-V1 J2133339-490034|TYC 8431-60-1|IRAS 21302-4913|WISEA J213333.91-490041.1|Gaia DR2 6562924609150908416|UCAC4 205-185051|PM J21335-4900,ok,6.562924609150908e+18,6.562924609150908e+18,323.3912518776402,-49.01263039681064,201.3251983325545,0.0236875750124454,-45.91675295376507,-816.8749628777432,7.7399468421936035,8.902462005615234,6.662552356719971,2.239909648895264,1.0965126752853394,0.0,1.0773944854736328,2.239909648895264,False
Engle_2024,GJ 2066,GJ 2066,,,,40.7,GJ 2066,True,G 113-20,124.0332554682696,1.3025736681475,TIC 455139555|StKM 2-486|GJ 2066|HIP 40501|Gaia DR3 3089711447388931584|LSPM J0816+0118|TYC  196-1309-1|ASCC 1126826|UCAC2  32192525|USNO-B1.0 0913-00160889|G 113-20|CNS5 2053|GEN# +9.80113020|HIC  40501|NLTT 19217|UBV M  53750|[RHG95]  1299|2MASS J08160798+0118091|PLX 1965.12|WISEA J081607.71+011810.1|UCAC4 457-041317|PM J08161+0118|Gaia DR1 3089711374373226752|Gaia DR2 3089711447388931584|Karmn J08161+013,ok,3.089711447388932e+18,3.089711447388932e+18,124.03158305457568,1.3028427269823109,111.86977668317492,0.022784311,-376.19584306424736,60.538113008472,9.133169,10.33759,8.039904,2.2976866,1.080424,,1.0932655,,False
Engle_2024,GJ 676A,GJ 676A,,,,41.2,GJ 676A,True,CD-51 10924,262.5466853139342,-51.63698064141917,TIC 369021303|GJ 676 A|HIP 85647|Gaia DR3 5925209583053212800|PLX 3961|CCDM J17302-5138A|CD-51 10924|CF 16703|CPD-51 10396|CSI-51 10396 41|CSI-51 10396 42|GEN# -0.05110924|HIC  85647|IDS 17223-5133 A|LTT  6947|CNS5 4301|NLTT 44859|NSV  8846|UBV M   6535|[RHG95]  2765|Gaia DR2 5925209583053212800|2MASS J17301119-5138132|WDS J17302-5138A|GSC 08354-00785|TYC 8354-785-1|UCAC2   9588135|UCAC3 77-386667|USNO-B1.0 0383-00730570|PPMX J173011.2-513813|** LDS  599A|DENIS J173011.2-513812|WISEA J173010.92-513814.7|UCAC4 192-169440|PM J17301-5138|Gaia DR1 5925209510013598336,ok,5.925209583053213e+18,5.925209583053213e+18,262.54483233204513,-51.63780340759411,62.578583156160505,0.030342607,-258.7585653401583,-185.1191085869023,8.8669,9.809422,7.906497,1.9029245,1.640918,,0.96040344,,True
Engle_2024,GJ 156.1A,GJ 156.1A,,,,41.2,GJ 156.1A,False,,,,,no_result,2.5215169309270387e+17,2.5215169309270387e+17,59.199808034829125,53.558467534953415,44.3952142466975,0.018707582727074623,309.0167097555843,-394.67796910307095,10.120527267456055,11.163923263549805,9.101840019226074,2.0620832443237305,1.033898115158081,0.0003000000142492354,1.0186872482299805,,
Engle_2024,GJ 3138,GJ 3138,,,,42.0,GJ 3138,True,BD-17   400,32.29542156519958,-16.33959147497972,TIC 290172418|StKM 2-192|GALEX J020911.0-162021|GJ 3138|HIP 10037|Gaia DR3 5144740907820131840|2MASS J02091086-1620229|PLX  440.1|BD-17   400|HIC  10037|L  728-10|LFT  183|LHS  1346|LPM 100|LTT  1117|NLTT  7162|PM 02068-1635|PPM 709984|TYC 5859-1512-1|[RHG95]   384|PLX  440.10|WISEA J020911.28-162021.6|Gaia DR2 5144740907820131840|UCAC4 369-002311|PM J02091-1620|Gaia DR1 5144740903524741888,ok,5.144740907820132e+18,5.144740907820132e+18,32.297813316458644,-16.33923842179373,35.1118623788838,0.01927719,516.4089838507397,79.43961934382355,10.19766,11.112902,9.250057,1.8628445,1.1114378,0.0,0.9476032,1.8628445,False
Engle_2024,GJ 552,GJ 552,,,,43.5,GJ 552,True,BD+16  2658,217.3737390761946,15.53263926061222,TIC 450352108|MCC 718|StKM 2-1052|GJ 552|HIP 70865|Gaia DR3 1229089524081628416|PLX 3283|LSPM J1429+1531|ASCC  870591|UCAC2  37371180|USNO-B1.0 1055-00233412|BD+16  2658|Ci 20  863|G 135-56|GCRV  8458|GEN# +0.01602658|CNS5 3590|HIC  70865|LFT 1111|LHS   373|LTT 14269|NLTT 37506|PM 14272+1544|Ross  130|TYC 1476-1306-1|VVO 101|[HFE83] 1031|[RHG95]  2295|2MASS J14292971+1531578|PLX 3283.00|WISEA J142928.94+153211.0|PM J14294+1531|Gaia DR1 1229089313628425600|WEB 12271|Gaia DR2 1229089524081628416|Karmn J14294+155,ok,1.2290895240816284e+18,1.2290895240816284e+18,217.3688734819642,15.538414038335086,70.32487493126503,0.021143159,-1054.7757849507702,1299.3132065676791,9.732934,10.90645,8.651203,2.255247,1.2632816,,1.0817308,,True
Engle_2024,GJ 15A,GJ 15A,,,,44.99,GJ 15A,True,HD   1326,4.5953540832,44.02295498655222,TIC 440109725|AP J00182256+4401222|MCC 85|StKM 2-24a|GJ 15 A|HIP 1475|Gaia DR3 385334230892516480|ASCC  373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX   49|8pc 280.27A|AC2000 1406215|ADS   246 A|AG+43   37|CNS5 89|BD+43    44|CCDM J00184+4401A|CSI+43    44  4|CSI+43    44  1|Ci 20   19|DO 23070|G 171-47|GAT 1029|GC   358|GCRV   161|GEN# +1.10001326|Gmb   34|HIC   1475|JP11   170|JP11   360|LFT   31|LHS     3|LTT 10108|NLTT   919|PM 00155+4344|PPM  42798|SAO  36248|SV* SVS  2042|TYC 2794-157-1|UBV     205|UBV     207|USNO 787|V* GX And|VVO 124|Zkh   5|[GS83]  66|[RHG95]    60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB   34A|HD   1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB   265|PM J00183+4401|Karmn J00183+440,ok,3.853342308925165e+17,3.853342308925165e+17,4.613226257557736,44.02478674398518,280.706821579123,0.020284552,2891.5180773367792,411.8320203661465,7.218567,8.332124,6.16774,2.164384,1.0384927,,1.050827,,False
Engle_2024,GJ 184,GJ 184,,,,45.0,GJ 184,True,BD+52   911,75.8495915528575,53.1284677909614,TIC 259737046|GJ 184|HIP 23518|Gaia DR3 266846631637524864|CNS5 1272|PLX 1123|LSPM J0503+5307|ASCC  245062|2MASS J05032402+5307412|USNO-B1.0 1431-00182463|BD+52   911|G 191-19|GCRV  2978|GEN# +0.05200911|HIC  23518|JP11   194|L 1743-2|LFT  383|LHS    28|LHS   201|LTT 11570|MCC 110|NLTT 14386|PM 04593+5305|TYC 3734-270-1|UBV    4813|VVO 168|[E38] 10|[RHG95]   854|PLX 1123.00|WISEA J050325.35+530726.9|UCAC4 716-036136|PM J05033+5307|Gaia DR1 266846627338158592|WEB  4580|Gaia DR2 266846631637524864|** WDK    1A|WDS J05034+5308A|Karmn J05034+531,ok,2.6684663163752486e+17,2.6684663163752486e+17,75.85923651184258,53.12163420733134,72.17340591451902,0.017268956,1302.1185621203924,-1537.6442792268324,9.218808,10.183291,8.241274,1.9420176,1.0607893,,0.9775343,,False
Engle_2024,GJ 412A,GJ 412A,,,,46.4,GJ 412A,True,BD+44  2051,166.3690706208596,43.52677415242249,TIC 252803603|AP J11052903+4331357|BD+44  2051A|MCC 35|StKM 2-698|GJ 412 A|HIP 54211|Gaia DR3 778947814402602752|PLX 2582|ASCC  407596|UCAC2  46827681|2MASS J11052903+4331357|USNO-B1.0 1335-00220263|8pc 206.94A|AC2000 1463341|AG+43 1004|AGKR  9948|BD+44  2051|CSI+44  2051  1|Ci 20  606|Ci 18 1349|FK5 4979|Furuhjelm    I-650|G 176-11|GC 15252|GCRV  6831|GEN# +0.04402051A|GSC 03012-02528|CNS5 2702|HIC  54211|IRAS F11029+4346|IRAS 11027+4347|JP11   178|JP11   179|JP11   177|LAL 21258|LFT  757|LHS    38|LTT 12976|NLTT 26245|PPM  52239|SAO  43609|TYC 3012-2528-1|UBV   10126|UBV M   3351|Zkh 150|[RHG95]  1723|LSPM J1105+4331W|WDS J11055+4332A|PM J11054+4331|CCDM J11055+4332A|** VBS   18A|AKARI-IRC-V1 J1105259+433142|WISE J110524.38+433146.2|[ZEH2003] RX J1105.5+4331  1|WISEA J110524.36+433146.2|UCAC4 668-057562|WEB  9800|Gaia DR2 778947814402405120|Karmn J11054+435,ok,7.789478144026028e+17,7.789478144026028e+17,166.34205974427476,43.53094856108456,203.8875927696954,0.033240344,-4406.469178827325,938.5266266886064,7.912665,8.982041,6.8778634,2.104178,0.9393333,0.0,1.0348015,2.104178,False
Engle_2024,GJ 9440,GJ 9440,,,,48.0,GJ 9440,True,Ross 1007,199.9171898470045,33.34653007850611,MCC 45|StKM 2-928|GALEX J131940.0+332047|Karmn J13196+333|GJ 507.1|GJ 9440|HIP 65016|Gaia DR3 1472718211053416320|PLX 3047.1|CSI+33-13174|LSPM J1319+3320|TYC 2538-800-1|ASCC  588892|UCAC2  43447987|G 164-66|GEN# +9.80164066|CNS5 3279|HIC  65016|LTT 13871|NLTT 33716|Ross 1007|VVO 174|[RHG95]  2096|2MASS J13194014+3320477|USNO-B1.0 1233-00234996|PLX 3047.10|SDSS J131940.01+332046.8|2XMM J131940.1+332048|WISEA J131939.87+332046.1|GCRV  4698 E|GCRV 64025|UCAC4 617-049385|PM J13196+3320|TIC 105618383|Gaia DR1 1472718206757028480|WEB 11490|Gaia DR2 1472718211053416320,ok,1.4727182110534164e+18,1.4727182110534164e+18,199.9156022823477,33.34589602599397,59.31483013816135,0.01862663,-298.3927394291388,-142.66408767706776,9.715495,10.840884,8.657705,2.183179,1.1585315,,1.0577898,,False
Engle_2024,GJ 654,GJ 654,,,,49.0,GJ 654,True,HD 154363B,256.3074148767304,-5.094235205347777,TIC 142494324|StKM 2-1292|GJ 654|HIP 83599|Gaia DR3 4364480521350598144|PLX 3880|BD-04  4226|CCDM J17051-0504B|Ci 20 1018|G  19-14|GCRV  9854|GEN# +1.00154363B|GEN# +9.80019014|GEN# -0.00404226|GSC 05072-00347|HD 154363B|HIC  83599|CNS5 4184|IDS 16597-0456 B|JP11   250|LFT 1317|LHS   432|LPM 626|LTT  6824|NC 42|NLTT 44131|NSV  8176|PM 17026-0502|UBV   14389|UBV   14407|UBV M   5159|UBV   14410|UGP 425|Wolf  636|Zkh 240|[RHG95]  2692|2MASS J17051383-0505385|PLX 3880.00|TYC 5072-1232-1|WDS J17050-0504B|UCAC2  30040735|WISEA J170513.16-050550.7|UCAC4 425-069319|PM J17052-0505|Gaia DR1 4364855828476735232|WEB 14140|Gaia DR2 4364480521350598144|Karmn J17052-050,ok,4.364480521350598e+18,4.364480521350598e+18,256.3033222371967,-5.099267007481263,95.5597040061285,0.021423033,-917.206570880673,-1132.152574250174,9.177887,10.293622,8.120326,2.173296,0.8968947,,1.0575609,,False
Engle_2024,GJ 521A,GJ 521A,,,,49.5,GJ 521A,True,BD+46  1889,204.8504261532388,46.18648975919751,MCC 305|StKM 2-966|GALEX J133924.1+461114|GJ 521|GJ 521 B|HIP 66625|Gaia DR3 1503625448550796032|CNS5 3371|PLX 3122.1|LSPM J1339+4611|TYC 3463-63-1|ASCC  331200|UCAC2  47431239|USNO-B1.0 1361-00233688|AG+46  991|BD+46  1889|G 177-50|GCRV 64276|HIC  66625|LTT 13979|NLTT 34814|PPM  53672|SAO  44697|Zkh 203|[RHG95]  2156|2MASS J13392410+4611114|PLX 3122.10|** JOD    6|WDS J13394+4611AB|GJ 521 A|WISEA J133924.06+461115.5|UCAC4 681-054634|PM J13394+4611|TIC 458452740|Gaia DR1 1503625444254250880|WEB 11753|Gaia DR2 1503625448550796032|Karmn J13394+461AB,ok,1.503625448550796e+18,1.503625448550796e+18,204.85015439447483,46.18821939062563,74.79854599794672,0.015314359,-42.33205023244051,389.16686130756335,9.407465,10.458403,8.380756,2.0776463,1.1605763,0.0001,1.0267086,2.0775464,False
Engle_2024,GJ 536,GJ 536,,,,49.8,GJ 536,True,HD 122303,210.26328429860123,-2.6548666151838884,TIC 119147875|MCC 705|StKM 2-1001|GJ 536|HIP 68469|Gaia DR3 3657653114880309248|PLX 3195|BD-01  2892|DO  3431|G  64-35|GEN# +1.00122303|CNS5 3468|HD 122303|HIC  68469|L  979-36|LFT 1061|LHS  2842|LPM 504|LTT  5470|NLTT 35989|UBV M  19903|[RHG95]  2216|Karmn J14010-026|2MASS J14010324-0239180|PLX 3195.00|1RXS J140108.4-023906|NSV 20022|TYC 4978-501-1|Gaia DR2 3657653114880309248|WISEA J140102.63-023911.1|UCAC4 437-057272|PM J14010-0239|Gaia DR1 3657653144944789504,ok,3.657653114880309e+18,3.657653114880309e+18,210.2596116321864,-2.652206918409508,95.95746561284176,0.0253483802080154,-825.4629269300683,598.4328528027961,8.863359451293945,9.942731857299805,7.829102993011475,2.11362886428833,1.1885154247283936,0.0,1.0342564582824707,2.11362886428833,False
Engle_2024,V*BR Psc (GJ 908),V*BR Psc,,,,49.9,V*BR Psc (GJ 908),False,V* BR Psc,357.3021878550325,2.401223743581389,TIC 267255253|AP J23491255+0224037|MCC 82|StKM 2-1775|GJ 908|Gaia DR3 2739689239311660672|PLX 5763|LSPM J2349+0224|ASCC 1180532|UCAC2  32640241|CNS5 5871|8pc 167.51|AG+02 2968|BD+01  4774|Ci 18 3124|Ci 20 1454|G  29-68|G  31-6|GC 33053|GCRV 14913|GEN# +0.00104774|GSC 00586-00610|HIC 117473|HIP 117473|IRAS 23466+0207|JP11    12|LAL 46650|LFT 1828|LHS   550|LTT 17014|NLTT 58069|NSV 14719|PPM 174453|SAO 128397|UBV   20450|UBV M    172|UBV   20455|UBV   20422|V* BR Psc|VVO 272|YZ   2  8164|YZC 20  8164|Zkh 355|[GKL99] 460|[RHG95]  3759|2MASS J23491255+0224037|USNO-B1.0 0924-00778184|PLX 5763.00|RX J2349.1+0224|1RXS J234911.9+022422|TYC  586-610-1|[ZEH2003] RX J2349.1+0224  2|WISEA J234913.22+022354.3|UCAC4 463-135261|PM J23492+0224|Gaia DR1 2739689235015218560|WEB 20691|Gaia DR2 2739689239311660672|Karmn J23492+024,ok,2.739689239311661e+18,2.7396892393116605e+18,357.3066038231343,2.3969179441959985,169.21632962255026,0.0280580651015043,992.7203890285492,-968.8064663267656,8.15291690826416,9.216570854187012,7.120804786682129,2.095766067504883,1.1554245948791504,0.0,1.0321121215820312,2.095766067504883,False
Engle_2024,GJ 119A,GJ 119A,,,,51.2,GJ 119A,True,Ross  364,44.14343625163835,55.43725047721639,TIC 251281112|MCC 410|GJ 119 A|HIP 13714|Gaia DR3 459661938487952000|CNS5 739|2MASS J02563434+5526145|PLX  602|ASCC  172451|USNO-B1.0 1454-00095605|CCDM J02566+5526A|CSI+55-02528  1|Ci 20  192|G 174-19|GSC 03705-00542|HIC  13714|LFT  240|LHS  1475|LP  115-4|LTT 10952|NLTT  9316|Ross  364|SV* HBV   852|TYC 3705-542-1|[HFE83]  185|[RHG95]   525|LSPM J0256+5526S|WDS J02565+5526A|** LDS 5401A|WISEA J025635.30+552610.1|PM J02565+5526S|Gaia DR2 459661938487952000|Karmn J02565+554W,ok,4.59661938487952e+17,4.59661938487952e+17,44.14913665814959,55.43522737414048,49.31915831989169,0.017356995,727.625467112784,-455.22756865477015,9.690008,10.689696,8.692596,1.9970999,1.1305668,,0.9974117,,False
Engle_2024,GJ 625,GJ 625,,,,51.22,GJ 625,True,G 202-48,246.35259599522124,54.30410151823333,AP J16252459+5418148|MCC 767|StKM 2-1247|GALEX J162524.8+541813|GJ 625|HIP 80459|Gaia DR3 1428427236986209024|CNS5 4022|AC +54  1646|LSPM J1625+5418|TYC 3878-1193-1|ASCC  262633|USNO-B1.0 1443-00251675|8pc 151.93|AC +54  1646-56|CSI+54-16242|G 202-48|G 226-7|G 225-62|HIC  80459|NLTT 42804|USNO 749|VVO 180|Zkh 226|[HFE83] 1175|[RHG95]  2589|2MASS J16252459+5418148|PLX 3740.03|WISEA J162525.14+541813.0|UCAC4 722-055464|PM J16254+5418|TIC 207492082|Gaia DR1 1428427232690720000|Gaia DR2 1428427236986209024|Karmn J16254+543|1RXS J162523.4+541811|WISE J162525.14+541813.0|** BWL   43A|WDS J16254+5418A,ok,1.428427236986209e+18,1.428427236986209e+18,246.3558883328168,54.30333866560462,154.35026839246862,0.01610215,432.2302358898869,-171.6519267889513,9.139769,10.345348,8.049889,2.2954597,1.0494165,0.0,1.08988,2.2954597,False
Engle_2024,GJ 526,GJ 526,,,,52.3,GJ 526,True,HD 119850,206.4323981655096,14.891519918732495,Karmn J13457+148|TIC 72465347|AP J13454354+1453317|MCC 308|StKM 2-980|GJ 526|HIP 67155|Gaia DR3 3741297293732404352|PLX 3135|LSPM J1345+1453|ASCC  956176|2MASS J13454354+1453317|USNO-B1.0 1048-00224136|8pc 184.13|AG+15 1400|BD+15  2620|Ci 20  803|DO 14803|G  63-53|G 150-35|GAT  972|GC 18602|GCRV  8123|GEN# +1.00119850|CNS5 3403|HD 119850|HIC  67155|IRAS 13432+1508|JP11  2422|LAL 25372|LFT 1034|LHS    47|LTT 14011|NLTT 35133|NSV  6431|PM 13432+1510|PPM 130055|SAO 100695|TYC  899-789-1|UBV M  19692|UBV   12290|Wolf  498|YZ  15  5003|YZC 18  5003|Zkh 204|[GKL99] 286|[RHG95]  2176|uvby98 100119850|PLX 3135.00|WEB 11822|Gaia DR2 3741297293732404352|PM J13457+1453,ok,3.741297293732404e+18,3.741297293732404e+18,206.4405658448607,14.885052704598571,183.99619525468464,0.025324116,1776.006179566446,-1455.155718005634,7.6105833,8.684302,6.56938,2.1149225,1.0476037,0.0,1.0412035,2.1149225,False
Engle_2024,GJ 476,GJ 476,,,,55.0,GJ 476,True,Wolf  427,188.7529389780333,9.82849000076889,TIC 399089737|StKM 2-851|GALEX J123500.5+094941|GJ 476|HIP 61413|Gaia DR3 3903318372263850368|PLX 2901|G  60-18|LSPM J1235+0949|ASCC 1043919|UCAC2  35218157|USNO-B1.0 0998-00224240|CSI+10-12309|CSI+10-12325|Ci 20  719|G  12-44|GEN# +9.80012044|GEN# +6.10010476|HIC  61413|CNS5 3098|LFT  925|LHS  2582|NLTT 31181|PM 12325+1006|TYC  874-538-1|UBV M  42956|Wolf  427|[RHG95]  1977|2MASS J12350069+0949425|WISEA J123500.38+094939.2|UCAC4 500-058669|PM J12350+0949|Gaia DR1 3903318367968260224|Gaia DR2 3903318372263850368|Karmn J12350+098,ok,3.9033183722638505e+18,3.9033183722638505e+18,188.7509128903155,9.827071562345218,54.9739195459864,0.0269383,-449.1789205626415,-319.14955106133675,10.452762,11.641875,9.360346,2.2815294,1.4384977,0.0,1.0924158,2.2815294,True
